Beta0,Beta1,Beta2,Beta3,Beta4,Beta5,Beta6
0.501180276,-0.892489617,1.818513364,-1.039267737,0.338165012,0.184193836,-0.623937477
0.97856198,-0.05512363,2.440137054,-1.072899639,0.064155113,-2.03314195,1.834097197
0.516916263,-0.893814316,1.516602182,-2.148455279,0.299252579,0.098228032,0.170157979
0.725014955,-0.958595708,0.434046428,-1.133054802,-0.158454125,0.035060526,-0.042502197
0.60148009,-1.433164102,1.718333877,-1.715666294,-0.14004812,0.645841295,-0.500415058
0.607984847,-0.941923493,2.393749587,-1.14481934,-0.124932411,-0.640234269,1.127082415
0.338742737,-1.272855513,2.220118991,-1.46461554,0.325916952,0.82712115,-1.067550905
0.568678224,-1.343233437,1.413159021,-1.100077123,-0.01870184,-1.07786355,1.602221
0.848957024,-3.228814312,3.057407573,-0.897808508,-0.368507789,-1.653925045,2.036932413
0.421855718,-1.180079093,2.291678059,-0.993509963,-0.297483318,0.581427841,-0.114817927
0.745205898,-5.127866735,3.34180122,-1.008518299,-0.045944595,-1.470423661,1.925774001
0.264737019,-0.888894927,1.515298784,-1.0969581,-0.033881226,1.505276119,-1.619500837
0.270328924,-2.695061984,4.034255833,-0.60521105,-0.063169014,0.190573483,0.199103199
1.087538282,-0.924443834,1.364124683,-1.641214473,-0.287484179,-1.50922328,1.574403922
0.426631162,-0.382129227,0.876393085,-1.282090228,0.071178785,0.476680075,-0.226305878
0.81750733,-1.462029699,2.174315168,-1.575368028,0.163133456,-0.862912495,0.944813676
0.104604576,-1.014649779,2.750264545,-1.876114115,0.20631525,1.395424892,-0.823550906
0.825251423,-3.18148397,0.374682955,-1.222788065,0.009704309,-0.115887194,0.203331443
0.398501595,-0.967033633,-0.057688062,-0.644902828,-0.003131601,0.848095212,-0.565566924
0.598349574,-2.572871677,2.603660925,-1.569745846,0.022544536,-0.053343669,-0.023989022
0.405021586,-1.417079038,0.994744426,-1.143249642,-0.127918555,1.579529814,-1.763742493
0.5123886,-0.51790684,1.703679022,-0.684717363,-0.453821397,1.254266407,-1.854933158
0.621021381,-1.806703348,2.160645336,-1.16426325,0.03979377,0.495930177,-1.034299899
1.313820695,-1.033676731,1.012383167,-1.057303472,-0.306939384,-3.188698439,3.529076185
1.165198793,-1.278048831,0.138446221,-1.288575419,-0.121345374,-2.877845558,3.228252343
0.045115654,-1.673810364,1.478986043,-1.262646177,0.22547214,2.335089251,-2.389937092
0.673773347,-0.986841043,2.567081117,-2.323059935,-0.159013895,1.22630428,-1.45146966
0.796658496,-0.496842209,1.296743502,-1.610660516,0.143161849,-0.520297726,0.067820949
0.700568664,-1.373494992,0.98611321,-1.822923635,0.124514753,0.204685977,-0.441061748
0.625259011,-1.341509225,0.962888861,-1.597719028,0.288518079,-0.138221725,0.408085248
0.790586965,-1.031216253,0.778359846,-1.560061698,0.340310561,-1.209256291,1.089767415
0.519676947,-1.870626861,2.762163977,-1.648395545,0.215884204,0.564759445,-0.758078536
0.753914809,-2.06630786,1.861610719,-0.833510104,-0.049555049,-0.998667826,0.920715793
0.423681029,-1.008739552,1.441658028,-0.627441017,0.025369462,0.729933471,-1.171839081
0.728786464,-1.519384257,1.73866648,-1.036255579,0.043080455,-0.397334981,0.488265514
0.598632054,-0.68910939,0.580015186,-0.96005366,0.059758411,-0.016449396,-0.168138361
0.754077758,-1.72993239,2.60715273,-1.089364688,0.101955723,-0.971126359,0.628993081
0.800510384,-2.853257533,3.144555276,-1.383687652,-0.461451446,0.136059005,-0.671079088
0.639390565,-1.031873463,1.397088336,-1.213795542,-0.053113796,0.262420507,-0.311221144
0.777381354,-1.563668207,2.018231938,-1.399611892,-0.056236109,-0.782756849,0.935353774
0.669706045,-1.796889528,1.570719429,-1.58946125,0.144397498,-1.733574496,2.096824874
0.416311981,-1.71229424,-0.065170644,-0.979699872,0.209667301,0.337834817,0.245400905
0.722806032,-1.649094624,2.527980794,-0.993940153,0.083916717,-1.60729174,1.296370553
0.596012382,-2.93786509,2.211365858,-1.064094831,0.104485719,-0.830641677,0.942705853
0.528456628,-1.435097568,1.883388753,-1.039982691,-0.290067402,0.328477229,-0.226467444
0.685193045,-1.011306817,0.58649616,-1.229077395,0.043075873,-0.5079634,0.978772643
0.384720579,-1.133086324,1.039825527,-0.839782768,0.255124602,0.314259358,0.026385444
0.667152518,-1.551596141,1.663515399,-1.578952294,-0.176192461,0.811535338,-1.43282036
0.912373038,-1.345160415,1.350294816,-1.545342853,-0.268182545,-0.630206703,0.369614035
0.650694153,-4.970477135,3.071047027,-1.371266058,-0.07787856,1.179801224,-2.021851479
1.058033435,-1.552020025,1.539119646,-1.571704576,-0.110048375,-1.534188925,1.491504278
0.34092996,-1.55378292,0.984919659,-1.02970479,-0.10095605,1.261391191,-1.12096731
0.341573927,-1.726514544,2.685360172,-0.320101343,-0.219004207,0.372507376,-0.175694337
0.73526947,-1.406295968,0.782727372,-1.210079296,-0.310382794,-0.035007961,0.18229909
0.519783833,-0.61334809,0.394748625,-1.151559077,-0.177474124,1.378293017,-1.572864181
0.454239315,-0.449552219,2.595117831,-0.980611537,-0.063865721,0.147866701,0.12234858
0.297433824,-1.264362269,1.204887864,-0.78429652,0.339474092,0.259063906,-0.417742672
0.546144455,-1.893942567,2.042560878,-1.154838027,-0.123384738,-0.034663119,0.557720741
0.742281146,-0.558506979,-0.022286604,-0.633907699,-0.352419971,-0.898439455,1.597584558
0.421959997,-1.152646734,1.705503806,-1.461050286,-0.124096325,1.795949069,-1.955043009
0.909105058,-2.200008796,2.008338734,-1.69500046,-0.074616422,-1.061469315,1.000581265
0.31572607,0.832483311,0.024097301,-1.24766573,0.02511246,2.557406377,-2.817104149
0.67549028,-1.996239186,2.277444265,-0.658437354,0.147371554,-1.13342297,1.114085467
0.440573263,-1.788186982,1.572429215,-1.332730081,0.062787641,0.031668215,0.141380998
0.538242629,-2.064208917,2.513617668,-1.426109345,-0.278951489,0.579878046,-0.233319463
0.663625045,-1.794765893,2.070703816,-1.365726215,-0.419050254,1.143760699,-1.524068872
0.16978464,-0.819736788,1.466722772,-1.440835768,0.223110979,1.56998092,-1.324749745
1.193487503,-2.335846594,2.0627031,-1.905428508,-0.231191197,-1.84040754,1.728732961
0.776141406,-1.436126664,2.390020757,-1.222117506,-0.032229235,-1.894747155,2.262552566
0.66475691,-0.861942007,2.008198832,-1.246030935,0.091524791,-0.711301627,0.753735893
0.226356097,-1.705825854,3.532898528,-1.03940777,0.190751393,1.451854984,-2.020629914
0.330411528,-2.154436884,1.021910995,-1.401971658,0.454938371,0.585022665,-0.480798369
1.028895641,-0.762043849,2.006059569,-1.673094604,-0.22270838,-1.645650934,1.394275598
0.818648184,-1.13408995,0.948735412,-1.284279222,-0.060688207,-1.086972248,0.973640557
0.966043848,-1.311241237,1.473388119,-1.177230945,0.044795707,-1.211918508,0.51245409
0.629936217,-2.246934612,2.29251009,-2.068832413,-0.133501833,1.755270455,-1.977181646
0.349633178,-0.828565975,2.95957762,-1.485084898,0.162917099,0.364813541,-0.011279319
0.573622842,-2.302358544,2.526292479,-2.245208619,0.006757349,1.360782826,-1.784400214
0.412317214,-1.635626488,3.674147702,-0.763132302,-0.384847014,0.870055657,-0.888166218
0.186169913,-0.963546331,2.792241108,-0.897712874,0.086856086,0.55357344,0.282376525
0.736963337,-1.740535678,1.990970895,-1.945238106,-0.406327749,1.475329832,-1.92945258
1.285425346,-1.288831509,-0.04846892,-1.33919034,-0.443847783,-2.040748392,1.921383763
0.759334449,0.087859301,1.397735636,-1.455635699,0.024933133,0.293916935,-1.179286175
0.536928638,-1.779334352,2.213757225,-1.150535646,-0.038479676,0.721000264,-1.028422466
0.74697296,-0.561612994,0.295676212,-0.76095004,-0.438509283,-0.958818331,1.321301131
0.670311228,-1.314971998,1.091178513,-0.951662824,0.105619854,0.062019742,-0.592232862
0.278643766,-1.713702463,2.331070798,-0.676237346,-0.262565125,2.22451478,-2.580442937
0.397689256,-2.537000776,1.36601064,-1.127171879,-0.059518988,1.82029704,-2.712330935
0.630508132,-1.094774446,1.513784053,-1.241590622,-0.133150176,-0.535579709,0.806073137
0.275339689,-2.696386319,3.584123507,-0.733477176,0.3100904,0.045913492,-0.149808916
0.686358273,-0.527228136,1.147691613,-1.16130103,-0.136270152,-1.503417573,1.973553318
-0.017841072,0.212510134,2.830777454,-0.988571714,-0.062749671,2.878917499,-3.378681058
0.943446155,-1.366827849,0.955253579,-1.205949563,-0.084795888,-0.550644002,0.432052185
0.690559963,-1.379848192,0.889644166,-1.31098976,0.2469167,-1.651744879,2.179394852
1.031015099,-1.835106448,4.661072867,-0.930532282,-0.411125584,-1.739573241,1.47093856
0.618836103,-0.461143191,0.171083786,-1.123525937,0.037491662,-1.365442979,2.395532101
0.776484289,-0.828012949,0.563221075,-0.898371412,-0.037624008,-0.84612446,0.681097682
0.76709416,0.385387093,0.528553377,-0.884091795,-0.444378322,-0.756767405,0.862609561
0.805161331,-1.382969981,1.565219085,-1.295289413,0.399984076,-1.657674538,1.651559945
0.553575528,-2.117356688,3.217891708,-1.137856897,-0.012602157,-0.669200329,0.900136539
0.856061672,-4.421922033,2.664128053,-1.193308778,-0.032851216,-1.447430892,1.5874231
0.418690337,-0.757750759,0.976613377,-1.455186344,0.328363093,1.113805667,-1.148769972
0.754279029,-2.668510546,2.07764576,-0.788364745,0.051641373,-2.021226195,2.381134498
0.240318162,-2.779005502,2.571193226,-1.241466709,0.571988389,0.60612265,-0.245843997
0.173060506,-2.255686353,4.948072038,-1.344272248,0.097747717,0.694582908,-0.812576932
0.50558576,-0.982998666,0.764996757,-1.477899391,-0.16724231,0.961897526,-0.50807237
0.585564482,-1.302657037,1.679735334,-0.982775858,-0.11908095,-0.162457203,0.58660182
0.173993174,-1.713859882,2.430344502,-1.212977598,0.304963516,0.825683006,-0.757196084
0.316544814,0.03295881,1.673575264,-1.628808995,0.142444819,1.087008519,-1.034703362
0.383478516,-2.04565706,2.589418694,-1.202131848,-0.090196235,1.070711949,-0.957025316
0.07573836,-2.062230625,1.441905599,-0.875807468,0.306424305,1.442064231,-1.016546212
0.280548355,-2.08687511,3.556981862,-0.897199854,0.217060913,-0.200508386,0.632292342
0.462540298,-0.853852688,2.643546405,-1.415528389,0.159258625,0.671688503,-0.935342555
0.505316943,-2.847819738,2.88923199,-0.375463236,-0.207100461,-0.241158487,0.054863041
0.398996298,-0.991327585,0.87919265,-1.183299147,0.233469389,0.450691914,-0.170741345
0.544937732,-0.569745163,1.038926851,-0.196529441,-0.01926366,-0.280426783,-0.017346024
0.745180442,-1.569565742,0.607287822,-1.685621252,-0.256440781,0.763214267,-1.113551351
0.423202581,-1.065817226,2.190537483,-0.486807344,0.074949362,-0.404994406,0.28000698
0.716616645,-1.939354926,1.308192256,-1.374670096,0.139704257,-1.289970523,1.654514811
0.436287523,-1.312314627,1.883158194,-1.020820459,0.153228568,-0.339642868,0.123133729
0.504560289,-4.032914236,4.308949168,-0.586298942,-0.01650353,-1.422451328,1.824648883
0.717027788,-1.109059535,0.813765334,-1.321353929,-0.133396681,0.406750686,-1.162734659
0.666590864,-3.112073698,2.911130699,-1.042956731,0.015744667,-0.308466382,0.323588822
0.789345735,-0.686651264,1.548326007,-1.105012882,0.002247487,-0.972364208,1.241243836
0.963604385,-1.006840834,-0.441555749,-1.277597704,-0.167160573,0.153166945,-0.469651855
0.4184174,-3.091461118,5.415408825,-0.841768496,-0.090411138,-0.169719629,0.06413114
0.591103959,-1.406684983,0.378444624,-0.598700072,-0.128220097,0.368505606,-0.649852591
0.497512519,-1.689776992,2.061563155,-1.154811803,-0.064615918,1.113821609,-1.437971443
0.012087196,0.372228597,1.660337101,-0.891049501,0.398431852,2.608044393,-3.228592435
0.495203328,-1.247076513,1.069266712,-1.327101271,0.0221674,0.269279158,0.021064734
0.470521071,-2.769582533,0.767096783,-1.384972062,0.037111188,0.940751101,-0.79793665
1.309807125,-1.891539625,0.813951282,-1.967523583,-0.297069002,-2.041932421,2.27047768
0.167060062,-2.003488727,2.103656561,-1.184846204,0.078194726,2.135898517,-2.198633192
0.813201262,-1.007295025,0.838837886,-0.895880217,-0.300232359,-0.89290626,1.217977364
0.828351977,-2.38196218,1.976959902,-2.019728302,0.331742462,-1.079728716,0.838657747
0.493552002,-1.498594541,2.251827776,-1.143510616,-0.192862784,1.065723796,-1.063842234
0.556780317,-2.435946113,2.147508555,-1.247417148,0.388148496,0.140027738,-0.483928391
0.205100885,-1.428733809,4.023292365,-1.22673824,-0.054058416,1.790474414,-1.950211763
0.364144371,-3.21567025,1.685039444,-1.007073871,0.519686091,-0.66427506,1.040085889
0.649082293,-0.32440332,-0.118244614,-0.42099805,-0.256098985,-0.309015765,0.021979197
0.648058213,-3.077131598,3.275195666,-0.950488376,0.23515976,-0.385039854,-0.03187686
0.375353201,-1.72988573,2.247734944,-1.036094135,0.455945607,-0.097614119,0.278100351
0.276369422,-1.96119261,2.837827901,-0.773273222,0.320593142,0.742840464,-1.001488266
0.553199319,-1.193313109,3.712389936,-1.591336,0.099342907,-1.045978092,1.58221303
0.626734983,-2.613665997,0.819175499,-2.017840217,-0.265094367,1.401079144,-1.247478008
0.997327192,-1.779839814,0.820658268,-1.219672473,-0.276674071,-1.181479444,1.59874423
0.790897308,-0.85828011,0.90685847,-1.916046898,0.178736894,-0.551859185,0.590412359
0.809681738,-1.946582553,1.225397962,-1.585874064,0.179890713,-0.992421962,1.168748756
0.63582512,-1.64821583,1.545299912,-0.899573193,0.062416365,0.02308059,-0.434792718
0.144224284,-1.535987002,1.815187904,-1.291253578,0.546853371,1.098419535,-1.804643969
0.836113904,-2.59578869,2.92363205,-1.149448332,0.207799418,-1.96103815,1.753654764
0.864694627,-1.564649327,1.875091172,-2.207484035,0.140353783,-0.645899173,1.162576966
0.448094939,-1.198842305,1.309880465,-1.252175753,-0.202551638,1.025328566,-0.94017452
0.784681045,-1.543391222,3.393971781,-1.408345498,-0.380118029,-0.763841803,1.047874027
0.272929657,-1.991814441,0.746319234,-0.341118079,-0.018323786,0.514621952,-0.489648203
0.57367547,-0.204916746,1.330436068,-0.796671197,-0.160012982,-0.132983928,-0.209847177
0.647818423,-0.399036554,0.891301548,-1.372896112,0.046981343,0.632694428,-1.418536586
0.444491718,-1.392041886,2.621912731,-1.131470418,0.449221893,-0.156788735,0.214050625
0.320977477,-1.64605135,2.233768302,-1.117497444,-0.017665056,0.887189645,-1.165196107
0.744733735,-1.909317144,1.378988302,-1.050447928,-0.625876436,0.761689772,-1.020775504
0.307343684,-0.48501676,3.034064121,-1.291543269,0.371103529,0.365895922,-0.440183787
0.877816476,-1.723032621,0.90113147,-1.504478368,0.305265864,-0.738438984,-0.239324807
0.522825163,-2.197611965,2.148475897,-0.956578587,0.031407386,0.831041563,-1.540468344
0.805469727,-0.962102787,0.482271588,-0.819985537,-0.317080306,-1.343578479,2.086595911
0.62433952,-1.98391114,1.756254763,-2.027393954,0.045686905,0.537437732,-0.702451788
0.13289879,-2.211374018,3.036801616,-0.792620445,0.38547536,-0.312943903,0.571728608
0.612343759,-0.796147077,0.442562553,-0.942877699,-0.032150417,-1.096991066,1.38492536
0.122932336,-1.653125223,2.16082404,-0.858426851,-0.002858593,1.936716996,-1.588725688
0.050464776,-1.458147196,0.874924709,-1.113214913,0.184607002,1.992514175,-1.774547167
0.799260217,-0.55784927,-0.121464169,-1.211062172,-0.139568365,-1.070633581,1.537236316
0.948641662,-1.503409663,0.542414761,-1.17058167,-0.016115603,-1.138195661,0.96507746
0.199586538,-2.32426835,2.895276655,-1.011105212,0.497228362,0.167254256,0.159986025
0.775159521,-0.849263773,0.593466029,-2.01173665,0.08138975,0.054470545,-0.249888544
1.304021345,-0.913762927,0.219618916,-1.467944088,-0.440952716,-1.156450625,0.574495739
0.91795195,-3.331883037,0.907900885,-1.603380237,-0.202107314,0.263537265,-0.500621978
0.296514489,-3.690886113,2.191194553,-1.458620984,0.626157469,1.05619827,-1.346775026
0.636543959,-1.337410853,1.659730765,-1.952952153,-0.137584223,0.517605124,-0.532447674
0.610848397,-0.604075934,-0.437746411,-0.552305658,-0.130359365,-0.160115456,0.112080371
0.406011964,-2.709785221,1.484487267,-1.509700257,0.225407749,0.441607257,-0.138595992
0.655898418,-2.979705266,2.803304992,-0.896277079,0.077758662,-2.005883242,2.26711786
0.458088123,-1.154290496,1.473720129,-1.096337296,0.373081132,-0.500925795,0.100561522
0.895166179,-1.449184576,2.40317246,-1.68846024,-0.266741353,-1.857568618,2.547195955
0.819057441,-4.537236424,2.972740014,-0.995404473,0.047525272,-1.426435421,1.615093069
0.431385841,-1.246755109,3.19848428,-0.493031276,-0.035434244,-1.399208235,1.960217454
0.724321895,-0.835027657,1.665173379,-2.321404597,-0.48641561,1.856258484,-2.061018661
0.330833104,-2.486688868,2.331659511,-0.937037552,0.002824093,0.946853173,-1.450175901
0.521205929,0.342117639,-0.123360194,-0.540494494,0.120849347,0.230580868,-0.74502127
0.687427516,-0.974452995,1.574417357,-1.04136487,-0.022560726,-0.468672439,-0.193943549
0.252513374,-1.596759823,2.085908373,-0.790655382,-0.162221525,1.554978752,-1.444712003
0.675442747,-3.106673469,3.448935025,-1.333506698,0.12935016,-1.487504382,2.247059735
0.333386243,-0.993291401,1.007129944,-1.27835315,0.147583352,1.351444351,-1.44329332
1.002773042,-2.179845825,2.63524296,-1.19852881,0.225392472,-2.376263531,2.156341686
0.825181138,-1.779147998,1.773630456,-1.309692742,0.179451479,-0.933844525,0.62372445
0.49094884,-0.590837087,1.756446431,-0.889076148,0.074943645,-1.572264784,2.112264907
0.53233068,-0.960867153,1.799541084,-1.112361415,-0.069805592,1.227050108,-1.992974347
0.665766912,-0.290943679,-0.001845793,-0.954552232,-0.308714462,-0.211681012,0.337327406
0.100144292,-1.792873654,2.981799897,-0.842637316,0.32445326,0.497708261,-0.249537007
0.549859964,-1.990104481,1.103928695,-0.973696244,-0.278965918,1.04733926,-1.230334675
0.61606394,-2.063708779,1.716881554,-1.726508205,-0.454558642,3.108727804,-4.189720465
0.002907023,-0.922105184,1.608057915,-1.660095797,0.37031501,1.721307088,-1.418713872
0.889367911,-2.934994695,1.928802148,-1.236847836,0.01520538,-1.544153427,1.792645892
0.723154894,-1.10155032,2.469242412,-1.514336238,-0.213055687,-0.844921346,1.045521463
0.516297267,-0.659732204,1.581549836,-1.922517306,-0.341197756,2.004064214,-2.451734545
0.956608557,-2.647937449,2.311609092,-1.434578031,-0.07890588,-2.237056805,2.427275707
0.80459951,-1.411580685,2.495912997,-1.340540164,0.057085852,-1.253928883,1.597369739
0.26087083,-1.579778628,3.088609937,-1.107344619,0.400144937,-0.657238792,1.566314127
0.266552604,-1.350081963,1.406023852,-0.619828891,0.374346781,-0.143823161,0.585732135
0.655771299,-1.001099823,1.418166374,-1.492590706,-0.125046483,1.094130185,-1.437972359
1.116395423,-2.835720274,0.789692575,-2.067567621,-0.106975423,-2.05904549,2.583555971
0.475019041,-1.005349503,2.202436006,-1.436587515,-0.192508236,1.33202134,-1.839673974
2.09437253,-1.859105905,0.314080781,-0.864040201,-0.332952428,-4.044862362,1.33620844
0.50684861,-1.085299093,2.138124396,-1.510452783,-0.058193689,0.035858096,0.265998003
0.89321148,-2.310767202,1.126827257,-1.876339313,0.064643991,-0.742649546,1.076504638
0.346250365,-1.667989097,1.333875837,-0.831652071,0.789958001,0.748751034,-1.492846597
